,Hard work,Hard work based rank,Hard work based result,Luck,Score [Hard work + luck],Luck based rank,Luck based result,Luck and Hard work
2377,102.55936162855905,8270.0,False,71.18727170959536,100.99075713261087,8804.0,False,False
2378,119.59331472182787,3036.0,False,123.49486632805595,119.78839230213926,2733.0,False,False
2379,82.6136003144236,14732.0,False,87.43759276501066,82.85479993695296,14894.0,False,False
2380,98.25020573623253,9848.0,False,138.37346938477373,100.25636891865959,9068.0,False,False
2381,84.44184100670259,14293.0,False,96.46482247071103,85.042990079903,14325.0,False,False
2382,122.6640701091572,2365.0,False,124.07356526293987,122.73454486684632,2152.0,False,False
2383,141.94313307362233,294.0,False,75.60635824759878,138.62629433232115,353.0,False,False
2384,65.92597086958,17476.0,False,111.916970428088,68.2255208475054,17419.0,False,False
2385,97.69321273032875,10053.0,False,71.30878867296187,96.3739915274604,10558.0,False,False
2386,98.93777944241468,9611.0,False,106.89131067504209,99.33545600404605,9449.0,False,False
2387,97.240040986662,10218.0,False,127.7412442722206,98.76510115093993,9662.0,False,False
2388,72.29938923452565,16769.0,False,128.53760544484865,75.11130004504179,16550.0,False,False
2389,94.60666629027865,11099.0,False,84.00963417250462,94.07681468438994,11389.0,False,False
2390,114.84328615284076,4222.0,False,99.49882206400108,114.07606294839877,4217.0,False,False
2391,91.82407802877422,12035.0,False,97.590068817436,92.11237756820731,12100.0,False,False
2392,127.51702537142528,1554.0,False,99.56118938100916,126.11923357190447,1563.0,False,False
2393,76.77726682677985,16024.0,False,98.10548265768962,77.84367761832534,16053.0,False,False
2394,112.96655441680998,4769.0,False,83.38016024999246,111.4872347084691,5011.0,False,False
2395,98.3588617220416,9810.0,False,108.02392893365885,98.84211508262246,9629.0,False,False
2396,113.699577159032,4543.0,False,120.18061970806052,114.02362928648343,4235.0,False,False
2397,116.26352502022716,3847.0,False,107.95666365206782,115.84818195181919,3746.0,False,False
2398,122.63884131347726,2372.0,False,102.79815639777352,121.64680706769207,2346.0,False,False
2399,105.310507372747,7290.0,False,106.05104232565972,105.34753412039262,7180.0,False,False
2400,78.7059083695577,15636.0,False,107.22545888244217,80.13188589520192,15550.0,False,False
2401,88.2605364985278,13156.0,False,89.26415684530635,88.31071751586673,13326.0,False,False
2402,109.05751782041041,5969.0,False,110.21900684606965,109.11559227169337,5812.0,False,False
2403,55.452189939484064,18084.0,False,87.70303143945486,57.0647320144826,18110.0,False,False
2404,108.13186277790344,6293.0,False,149.21329819608027,110.18593454881227,5452.0,False,False
2405,67.9653558681571,17277.0,False,141.9998646526464,71.66708130738157,17039.0,False,False
2406,118.5885902366997,3277.0,False,103.12184367793961,117.81525290876169,3234.0,False,False
2407,63.81121657264514,17659.0,False,94.0843943181299,65.32487545991937,17675.0,False,False
2408,74.34300780538287,16475.0,False,98.1497095362059,75.53334289192402,16479.0,False,False
2409,100.65723915848046,8929.0,False,83.74506941678271,99.81163067139558,9245.0,False,False
2410,76.67171905946137,16042.0,False,95.13661867012264,77.59496403999444,16107.0,False,False
2411,112.83661242960768,4808.0,False,98.64853103754477,112.12720836000453,4834.0,False,False
2412,117.57112985769047,3513.0,False,82.69605013311184,115.82737587146153,3756.0,False,False
2413,107.95353818523304,6364.0,False,111.61129366567133,108.13642595925495,6163.0,False,False
2414,91.0344838494665,12305.0,False,90.33761807506153,90.99964056074624,12471.0,False,False
2415,105.15994858370759,7347.0,False,117.26085421575227,105.76499386530982,7013.0,False,False
2416,94.82423081555825,11036.0,False,100.4962092821367,95.10782973888718,11004.0,False,False
2417,104.48055373296474,7598.0,False,97.85308434137225,104.1491802633851,7627.0,False,False
2418,97.00048298025546,10317.0,False,86.24564400038257,96.4627410312618,10525.0,False,False
2419,95.59128818798267,10771.0,False,72.54216408509592,94.43883198283832,11256.0,False,False
2420,104.48040463482008,7599.0,False,87.85724449878775,103.64924662801846,7800.0,False,False
2421,96.77849715219398,10400.0,False,85.57425906742532,96.21828524795555,10612.0,False,False
2422,128.2591764599656,1439.0,False,136.2607542391804,128.65925534892634,1211.0,False,False
2423,93.32489455854063,11556.0,False,110.00405545899656,94.15885260356343,11359.0,False,False
2424,90.302576806464,12536.0,False,122.06240195483183,91.8905680638824,12178.0,False,False
2425,83.10798767631327,14612.0,False,65.36786052724183,82.2209813188597,15052.0,False,False
2426,94.58563610841553,11110.0,False,117.62907557788714,95.7378080818891,10781.0,False,False
2427,82.3555410537102,14806.0,False,102.13046084226087,83.34428704313773,14777.0,False,False
2428,91.63601162815246,12104.0,False,92.15960509883507,91.66219130168659,12239.0,False,False
2429,120.65505483780699,2785.0,False,86.41097344905701,118.94285076836948,2950.0,False,False
2430,115.03353058509366,4170.0,False,121.68385249887353,115.36604668078265,3863.0,False,False
2431,77.77152812188905,15835.0,False,94.30138503853532,78.59802096772135,15880.0,False,False
2432,66.92185204969554,17386.0,False,115.6671459050397,69.35911674246275,17299.0,False,False
2433,72.39263648939779,16759.0,False,76.89847347277566,72.61792833856668,16908.0,False,False
2434,111.4822569166578,5225.0,False,96.92640229571978,110.75446418561089,5259.0,False,False
2435,116.0766443351115,3882.0,False,96.9476744024164,115.12019583847673,3929.0,False,False
2436,118.43634390216539,3317.0,False,92.14340875295645,117.12169714470494,3415.0,False,False
2437,96.91636032557466,10365.0,False,102.88710471839606,97.21489754521572,10267.0,False,False
2438,92.34046495445463,11880.0,False,86.33167307404852,92.04002536043431,12119.0,False,False
2439,121.20693673539293,2669.0,False,120.05635489083777,121.14940764316516,2457.0,False,False
2440,128.17194648717665,1454.0,False,69.2388949322752,125.22529390943157,1711.0,False,False
2441,89.77111994906898,12703.0,False,120.09066348156966,91.28709712569402,12372.0,False,False
2442,105.55714261888043,7202.0,False,117.9666585185926,106.17761841386604,6850.0,False,False
2443,108.5304038918208,6145.0,False,118.77489610157564,109.04262850230853,5835.0,False,False
2444,79.48690799338621,15471.0,False,118.47961087056103,81.43654313724494,15253.0,False,False
2445,121.30119667249878,2649.0,False,96.35723937167408,120.05399880745753,2675.0,False,False
2446,90.51624944051544,12469.0,False,61.13820121444529,89.04734702921192,13100.0,False,False
2447,115.94141887976436,3913.0,False,125.81607142011643,116.43515150678196,3599.0,False,False
2448,151.2192943426774,88.0,False,112.21715406992698,149.26918732903985,81.0,False,False
2449,123.87432672725842,2164.0,False,85.99927879554204,121.9805743306726,2289.0,False,False
2450,132.88814043151157,887.0,False,85.76231067553256,130.53184894371262,962.0,False,False
2451,61.49408789974815,17825.0,False,84.37520774169192,62.63814389184534,17874.0,False,False
2452,100.20129583775761,9116.0,False,76.7844352131601,99.03045280652773,9550.0,False,False
2453,92.01715072050622,11980.0,False,136.6084569861701,94.24671603378941,11326.0,False,False
2454,127.24177484583544,1593.0,False,86.00467683857401,125.17991994547236,1717.0,False,False
2455,104.98532709285413,7402.0,False,87.88278434965581,104.13019995569421,7632.0,False,False
2456,127.35463857556553,1578.0,False,100.72401247385064,126.02310727047978,1576.0,False,False
2457,124.56532398894471,2023.0,False,94.44583830939675,123.0593497049673,2095.0,False,False
2458,97.4053417762549,10162.0,False,109.2958879941571,97.99986908715,9968.0,False,False
2459,137.7900106407228,512.0,False,95.99364294654215,135.70019225601376,541.0,False,False
2460,130.79771194316973,1117.0,False,139.266191061596,131.22113589909105,888.0,False,False
2461,119.48898155343448,3069.0,False,97.251765328537,118.3771207421896,3091.0,False,False
2462,124.99090732526282,1953.0,False,86.33101535777818,123.05791272688859,2096.0,False,False
2463,129.20825865490838,1301.0,False,112.68515152743156,128.38210329853453,1251.0,False,False
2464,94.2329302994281,11238.0,False,114.36827752267601,95.2396976605905,10952.0,False,False
2465,119.60364536510323,3035.0,False,78.12480147989254,117.5297031708427,3299.0,False,False
2466,128.85885168475724,1342.0,False,103.73193088637304,127.60250564483802,1336.0,False,False
2467,87.54533254257062,13397.0,False,102.69982090169145,88.30305696052666,13331.0,False,False
2468,106.2814907052569,6933.0,False,95.48235584417942,105.74153396220302,7028.0,False,False
2469,147.52830936054121,149.0,False,102.93800262214872,145.29879402362158,144.0,False,False
2470,132.6521563141148,906.0,False,76.91127013438239,129.86511200512817,1048.0,False,False
2471,94.65994453121463,11082.0,False,127.20319160070639,96.28710688468921,10587.0,False,False
2472,104.21613305155383,7679.0,False,106.94986231205388,104.35281951457881,7551.0,False,False
2473,93.27946793008843,11568.0,False,87.6689714009318,92.9989431036306,11789.0,False,False
2474,113.98598218494963,4464.0,False,115.77279857867995,114.07532300463615,4218.0,False,False
2475,126.89447781321796,1643.0,False,104.25631102698584,125.76256947390635,1621.0,False,False
2476,85.76441078165874,13904.0,False,65.67284510583077,84.75983249786734,14409.0,False,False
2477,125.83508620264922,1816.0,False,130.05083952522367,126.04587386877795,1571.0,False,False
2478,56.72464898004517,18038.0,False,110.09124215025935,59.392978638555874,18014.0,False,False
2479,91.66504431877766,12094.0,False,116.94738717101743,92.92916146138964,11819.0,False,False
2480,80.34795136402255,15281.0,False,94.33073489090654,81.04709054036674,15358.0,False,False
2481,132.56838606764632,918.0,False,90.34290108582394,130.4571118185552,972.0,False,False
2482,97.68075319392716,10057.0,False,97.50172129570845,97.67180159901622,10087.0,False,False
2483,76.90044014777564,16003.0,False,99.52752674823753,78.03179447779873,16002.0,False,False
2484,124.19653734602,2090.0,False,113.83890115661745,123.67865553654987,1971.0,False,False
2485,108.2119253502215,6263.0,False,98.59063602362446,107.73086088389165,6306.0,False,False
2486,122.8270813212254,2326.0,False,116.57942011714702,122.51469826102148,2188.0,False,False
2487,90.58268673595728,12453.0,False,57.249341286545544,88.91601946348669,13137.0,False,False
2488,113.04350581368004,4749.0,False,117.81083239015334,113.2818721425037,4472.0,False,False
2489,111.66182250978373,5157.0,False,103.62764757949992,111.26011376326954,5099.0,False,False
2490,77.12218557543663,15961.0,False,140.85839465979507,80.30899602965455,15519.0,False,False
2491,131.83859842732664,995.0,False,138.7018299910933,132.18176000551497,802.0,False,False
2492,96.18649002442038,10586.0,False,109.8132239739994,96.86782672189932,10391.0,False,False
2493,103.42900249925549,7981.0,False,103.42899682848265,103.42900221571685,7885.0,False,False
2494,102.0471682853374,8465.0,False,79.73087537445993,100.93135363979353,8823.0,False,False
2495,88.41589295763917,13109.0,False,51.134724706190156,86.55183454506673,13888.0,False,False
2496,59.848781250851275,17920.0,False,115.07940966157233,62.61031267138733,17879.0,False,False
2497,90.50613325456774,12474.0,False,96.61159445997787,90.81140631483824,12524.0,False,False
2498,154.38561020448742,48.0,False,87.38272442047585,151.03546591528684,57.0,False,False
2499,128.72440919607513,1362.0,False,98.07112669488727,127.19174507101573,1393.0,False,False
2500,133.36362812578685,846.0,False,113.03717252166786,132.34730534558088,790.0,False,False
2501,119.01286565405519,3180.0,False,97.99129576832757,117.9617871597688,3195.0,False,False
2502,110.4800132666095,5543.0,False,111.64012663306762,110.53801893493241,5335.0,False,False
2503,123.10447449581403,2278.0,False,110.92032578571316,122.49526706030899,2189.0,False,False
2504,74.21476548265642,16492.0,False,128.89862729023133,76.94895857303516,16225.0,False,False
2505,115.76667959950959,3963.0,False,98.29878135503961,114.89328468728607,3993.0,False,False
2506,117.87011128418548,3446.0,False,132.67578011016425,118.61039472548441,3030.0,False,False
2507,123.95128575442885,2139.0,False,92.27477890797712,122.36746041210625,2219.0,False,False
2508,137.0242455765771,567.0,False,63.04077483091701,133.3250720392941,695.0,False,False
2509,99.97211169830277,9196.0,False,83.94122775488934,99.1705675011321,9501.0,False,False
2510,119.87415296313091,2977.0,False,98.6991325200958,118.81540194097916,2986.0,False,False
2511,106.13974777684527,7004.0,False,74.18569612718116,104.54204519436206,7476.0,False,False
2512,96.88428274782079,10374.0,False,98.34240195865723,96.95718870836261,10351.0,False,False
2513,137.19673281801943,555.0,False,88.20647418750298,134.7472198864936,599.0,False,False
2514,111.35840123615702,5261.0,False,96.8890647900874,110.63493441385354,5308.0,False,False
2515,106.05353090785002,7038.0,False,90.9178015431574,105.29674443961538,7200.0,False,False
2516,86.49894658440853,13710.0,False,109.61411221886263,87.65470486613123,13559.0,False,False
2517,124.59280006287179,2020.0,False,99.13459220221871,123.31988966983913,2041.0,False,False
2518,98.91125772605407,9620.0,False,87.9265985105668,98.3620247652797,9829.0,False,False
2519,77.845319397709,15817.0,False,111.43913987952482,79.52501042179979,15674.0,False,False
2520,129.61482068839254,1254.0,False,108.33385145507788,128.5507722267268,1229.0,False,False
2521,94.40798147114761,11177.0,False,111.99816052822933,95.28749042400169,10932.0,False,False
2522,152.3568528635329,72.0,False,134.8035041744432,151.4791854290784,51.0,False,False
2523,102.66936340918897,8236.0,False,117.59978755496792,103.41588461647792,7889.0,False,False
2524,110.86276224398748,5439.0,False,112.5996694006092,110.94960760181857,5195.0,False,False
2525,94.02931570669276,11299.0,False,110.73897249695572,94.86479854620589,11105.0,False,False
2526,120.27702728228017,2875.0,False,101.05238238882124,119.31579503760722,2856.0,False,False
2527,100.54333822453967,8978.0,False,121.57547010338646,101.594944818482,8567.0,False,False
2528,114.97617782708274,4183.0,False,75.93352381540126,113.02404512649865,4552.0,False,False
2529,141.20484941569356,329.0,False,105.55692042452088,139.42245296613493,320.0,False,False
2530,103.67038979177971,7873.0,False,84.96326973351171,102.7350337888663,8120.0,False,False
2531,86.97877038047152,13572.0,False,101.09105472462201,87.68438459767904,13549.0,False,False
2532,106.70758544386523,6770.0,False,80.74503418956311,105.40945788115012,7161.0,False,False
2533,92.47982058210613,11840.0,False,114.81888267133635,93.59677368656763,11563.0,False,False
2534,110.97709974612793,5401.0,False,78.38636608115159,109.34756306287912,5733.0,False,False
2535,122.27206804710403,2441.0,False,112.12136764452997,121.76453302697531,2318.0,False,False
2536,94.49853896386506,11139.0,False,85.09529272223462,94.02837665178353,11406.0,False,False
2537,87.45297885226216,13430.0,False,135.1441528211892,89.83753755070852,12828.0,False,False
2538,120.12366716337884,2912.0,False,101.40297167824689,119.18763238912223,2887.0,False,False
2539,93.17226966250027,11609.0,False,140.5743673060549,95.542374544678,10838.0,False,False
2540,69.39443867487611,17132.0,False,79.21916147216578,69.88567481474058,17248.0,False,False
2541,102.91048520674322,8156.0,False,62.09523336549556,100.86972261468082,8848.0,False,False
2542,57.64778988838853,18011.0,False,106.5493555107983,60.09286816950902,17987.0,False,False
2543,113.37255851939354,4651.0,False,76.02719456740027,111.50529032179386,5007.0,False,False
2544,129.2475494690512,1299.0,False,75.14707723477062,126.54252585733717,1506.0,False,False
2545,94.43079507656459,11170.0,False,101.39194192910654,94.77885241919168,11138.0,False,False
2546,80.9510457346121,15137.0,False,118.40468820479762,82.82372785812137,14902.0,False,False
2547,77.14834813843919,15954.0,False,130.28079138962727,79.80497030099859,15615.0,False,False
2548,115.58352075480026,4014.0,False,90.37671495320956,114.32318046472072,4145.0,False,False
2549,61.07284578017229,17851.0,False,86.4707385180412,62.342740417065734,17898.0,False,False
2550,94.38616968757233,11188.0,False,121.27812480761558,95.73076744357449,10785.0,False,False
2551,73.7387057223283,16564.0,False,66.91701925518419,73.3976213989711,16805.0,False,False
2552,88.60277567513714,13058.0,False,77.74595832501278,88.05993480763092,13406.0,False,False
2553,113.32113311379453,4667.0,False,138.11457626980123,114.56080527159486,4089.0,False,False
2554,67.7098762719296,17301.0,False,114.02932764417,70.02584884054161,17230.0,False,False
2555,80.82866783336726,15164.0,False,93.06560768099754,81.44051482574878,15252.0,False,False
2556,107.93063561838343,6371.0,False,108.01146967792954,107.93467732136074,6231.0,False,False
2557,83.79569843119793,14449.0,False,85.18997987943442,83.86541250360975,14634.0,False,False
2558,135.28011309863334,682.0,False,105.65972010205942,133.79909344880463,661.0,False,False
2559,85.47230525107852,13978.0,False,95.91926795432639,85.99465338624091,14049.0,False,False
2560,72.17767290843943,16783.0,False,66.9806827424441,71.91782340013967,17001.0,False,False
2561,92.77332517927282,11745.0,False,94.22839338664664,92.84607858964151,11846.0,False,False
2562,122.77258899680976,2341.0,False,92.51015243139264,121.25946716853889,2425.0,False,False
2563,92.70563513010137,11768.0,False,84.34247506718378,92.2874771269555,12036.0,False,False
2564,89.90393647069537,12656.0,False,103.97776040539885,90.60762766743055,12593.0,False,False
2565,122.52030482110895,2393.0,False,63.485655602337914,119.56857236017039,2788.0,False,False
2566,99.25902943951412,9467.0,False,77.39653902236624,98.16590491865672,9904.0,False,False
2567,125.37566207422908,1898.0,False,100.10256560740154,124.1120072508877,1897.0,False,False
2568,84.97347846726365,14139.0,False,89.73701993549473,85.2116555406752,14273.0,False,False
2569,80.59388817038082,15224.0,False,89.28469591724802,81.02842855772417,15365.0,False,False
2570,127.87454999799775,1498.0,False,110.59709530877723,127.0106772635367,1428.0,False,False
2571,100.2098322385154,9113.0,False,113.85035601539319,100.8918584273593,8840.0,False,False
2572,131.55789624259,1033.0,False,105.54134593976535,130.25706872744877,997.0,False,False
2573,95.25338995289539,10901.0,False,91.18111727612896,95.04977631905706,11030.0,False,False
2574,65.46999316913724,17517.0,False,123.93367152624636,68.3931770869927,17402.0,False,False
2575,98.78185674773444,9663.0,False,81.23189609455488,97.90435871507546,10008.0,False,False
2576,91.19426179387742,12250.0,False,127.76441950427284,93.02276967939719,11777.0,False,False
2577,116.34072097434643,3828.0,False,113.4967260893802,116.19852123009811,3664.0,False,False
2578,120.32603947657873,2862.0,False,102.26235224170861,119.42285511483522,2828.0,False,False
2579,110.66287109003027,5490.0,False,93.77599128831079,109.81852709994428,5569.0,False,False
2580,100.15830812311393,9131.0,False,86.48995356299832,99.47489039510813,9380.0,False,False
2581,138.3252773956942,481.0,False,85.88017500720355,135.70302227626965,540.0,False,False
2582,114.30334771937878,4381.0,False,87.47087259515354,112.96172396316751,4579.0,False,False
2583,119.24687336232537,3123.0,False,96.95902813352052,118.13248110088513,3166.0,False,False
2584,119.58736271480124,3037.0,False,86.8201084479793,117.94900000146013,3199.0,False,False
2585,93.35440364537175,11546.0,False,89.17825233295468,93.14559607975089,11720.0,False,False
2586,117.11173394645647,3639.0,False,123.47583011086562,117.42993875467691,3328.0,False,False
2587,100.42148648827579,9021.0,False,107.77607682296488,100.78921600501025,8877.0,False,False
2588,101.8862799815058,8515.0,False,126.37913399726216,103.1109226822936,8002.0,False,False
2589,101.5495113928055,8628.0,False,115.5702728345287,102.25054946489165,8319.0,False,False
2590,71.10033039806656,16920.0,False,89.31453823288487,72.01104078980747,16982.0,False,False
2591,121.46147431592911,2607.0,False,117.95836689865763,121.28631894506553,2418.0,False,False
2592,94.87454163580091,11019.0,False,97.8863572557231,95.025132416797,11044.0,False,False
2593,120.73747599704416,2768.0,False,69.62365656928482,118.18178502565618,3153.0,False,False
2594,98.66051298406666,9711.0,False,90.11249689770958,98.23311217974879,9881.0,False,False
2595,73.38209109466791,16624.0,False,106.97209281561554,75.0615911807153,16559.0,False,False
2596,131.29814885455033,1057.0,False,41.171065282300376,126.79179467593784,1465.0,False,False
2597,100.5800787093073,8960.0,False,82.99736416035023,99.70094298185944,9286.0,False,False
2598,100.30512481315077,9081.0,False,64.61419638928108,98.52057839195727,9756.0,False,False
2599,109.97041574847067,5696.0,False,121.99234297985147,110.5715121100397,5327.0,False,False
2600,117.73464603937255,3480.0,False,102.84086713390876,116.98995709409935,3456.0,False,False
2601,105.7602147215945,7135.0,False,105.37796844368187,105.74110240769886,7030.0,False,False
2602,96.37250475297107,10527.0,False,102.48750641304254,96.67825483597463,10457.0,False,False
2603,104.63194406933009,7534.0,False,75.44036030595814,103.17236488116149,7979.0,False,False
2604,61.248817151371156,17837.0,False,123.20852433668566,64.34680251063688,17748.0,False,False
2605,87.71165779529889,13341.0,False,92.10621081118869,87.93138544609337,13453.0,False,False
2606,136.4682170291038,604.0,False,81.86028920567875,133.73782063793254,667.0,False,False
2607,111.59779854772998,5183.0,False,79.23934399945921,109.97987582031644,5520.0,False,False
2608,104.16831367831541,7702.0,False,88.84395984560355,103.40209598667981,7897.0,False,False
2609,96.53645476541419,10475.0,False,106.06330190926012,97.01279712260647,10333.0,False,False
2610,97.8891191985862,9986.0,False,70.16271113248852,96.50279879528131,10515.0,False,False
2611,45.584317110168435,18251.0,False,94.3739744277204,48.02379997604603,18250.0,False,False
2612,107.93906836680907,6368.0,False,118.48040611346129,108.46613525414168,6051.0,False,False
2613,82.79432736176518,14683.0,False,115.28716059683313,84.41896902351859,14497.0,False,False
2614,57.610381702450724,18015.0,False,69.6827893990972,58.21400208728305,18059.0,False,False
2615,81.38132578678935,15036.0,False,88.13082560111607,81.71880077750568,15182.0,False,False
2616,99.55567380152176,9358.0,False,86.81594472238815,98.91868734756508,9595.0,False,False
2617,94.97229750256716,10986.0,False,84.32276339437544,94.43982079715757,11255.0,False,False
2618,74.5513119848689,16436.0,False,73.20691041498759,74.48409190637483,16645.0,False,False
2619,149.47856356015095,112.0,False,57.08812614189925,144.85904168923835,156.0,False,False
2620,75.76450935956876,16209.0,False,116.60721200879206,77.80664449202993,16061.0,False,False
2621,85.5106770857274,13964.0,False,137.60012093005372,88.1151492779437,13385.0,False,False
2622,122.39295209302765,2426.0,False,108.72113590312568,121.70936128353254,2328.0,False,False
2623,100.08316519055232,9163.0,False,99.96254194564037,100.07713402830673,9143.0,False,False
2624,121.99525415527566,2493.0,False,99.1425729980452,120.85262009741413,2507.0,False,False
2625,124.26590038151062,2071.0,False,179.17625967588208,127.01141834622919,1427.0,False,False
2626,119.97315723061797,2956.0,False,144.4793171927896,121.19846522872655,2441.0,False,False
2627,89.79429384743538,12692.0,False,98.75619974465381,90.2423891422963,12689.0,False,False
2628,130.73838483743316,1128.0,False,71.6345585724834,127.78319352418568,1313.0,False,False
2629,106.83126032817496,6738.0,False,99.2381965466686,106.45160713909964,6737.0,False,False
2630,70.86869394019661,16945.0,False,133.16544312250286,73.98353139931191,16719.0,False,False
2631,117.51473100291976,3533.0,False,78.39715501071035,115.55885220330929,3827.0,False,False
2632,115.1328404237538,4150.0,False,82.69227150715008,113.51081197792361,4383.0,False,False
2633,106.56156763829335,6819.0,False,109.3643396910549,106.70170624093141,6667.0,False,False
2634,114.2945334118747,4384.0,False,100.43206549190889,113.60141001587641,4357.0,False,False
2635,97.01744881059696,10312.0,False,99.11946264358085,97.12254950224614,10292.0,False,False
2636,122.18350897443166,2459.0,False,126.97755733481098,122.42321139245063,2201.0,False,False
2637,122.7410356748261,2347.0,False,111.52487692902378,122.18022773753597,2255.0,False,False
2638,112.93822423758277,4780.0,False,110.13545702496214,112.79808587695173,4640.0,False,False
2639,82.04663786462525,14877.0,False,72.47907014491764,81.56825947863987,15219.0,False,False
2640,62.86454738753505,17734.0,False,81.61041943635577,63.801840989976085,17791.0,False,False
2641,115.82040873150575,3952.0,False,143.2412293492688,117.1914497623939,3393.0,False,False
2642,86.13583928553842,13807.0,False,116.90980370297714,87.67453750641036,13550.0,False,False
2643,105.76629170473934,7132.0,False,130.8392612787647,107.01994018344061,6552.0,False,False
2644,103.87122969650848,7803.0,False,98.73763889740617,103.61455015655336,7813.0,False,False
2645,103.37301178299914,7996.0,False,117.68267856204366,104.08849512195137,7651.0,False,False
2646,101.80656757320195,8546.0,False,107.46862622823564,102.08967050595362,8377.0,False,False
2647,108.65365269705805,6103.0,False,75.18958791217796,106.98044945781403,6567.0,False,False
2648,97.69026543689549,10054.0,False,125.16204709542926,99.06385451982217,9532.0,False,False
2649,129.75678809378022,1235.0,False,115.16632981210971,129.02726517969668,1163.0,False,False
2650,75.72215003448773,16217.0,False,91.74051862871202,76.52306846419894,16302.0,False,False
2651,113.93962685656734,4471.0,False,129.783592446708,114.73182513607438,4039.0,False,False
2652,110.05922252932632,5668.0,False,87.36501304313491,108.92451205501675,5867.0,False,False
2653,134.21872993104074,763.0,False,96.08777423684309,132.31218214633085,793.0,False,False
2654,60.168660813550964,17897.0,False,75.93161444055427,60.956808494901125,17960.0,False,False
2655,93.65191832908901,11439.0,False,79.70623603586793,92.95463421442795,11809.0,False,False
2656,104.07695838526715,7733.0,False,91.73500830208158,103.45986088110786,7871.0,False,False
2657,91.40062825107388,12183.0,False,119.9808767397291,92.82964067550664,11852.0,False,False
2658,127.60217138713342,1533.0,False,58.173243602282795,124.13072499789088,1890.0,False,False
2659,85.89440201115318,13867.0,False,90.90804833223444,86.14508432720723,14000.0,False,False
2660,76.65664722936002,16047.0,False,109.39711164104524,78.29367044994427,15952.0,False,False
2661,99.16536658669791,9505.0,False,103.52495593420477,99.38334605407326,9427.0,False,False
2662,128.32555946077127,1428.0,False,124.72091835990607,128.145327405728,1282.0,False,False
2663,133.864840891136,800.0,False,131.81375019212646,133.7622863561855,664.0,False,False
2664,132.13735176547794,964.0,False,111.62935123788975,131.11195173909854,899.0,False,False
2665,103.67257238844103,7872.0,False,101.60922688425474,103.56940511323171,7825.0,False,False
2666,124.8899830173274,1972.0,False,92.25644552213292,123.25830614256766,2053.0,False,False
2667,99.56614954474,9351.0,False,89.28714497535128,99.05219931627056,9536.0,False,False
2668,96.13077044323434,10603.0,False,86.96874629317647,95.67266923573145,10809.0,False,False
2669,121.18096828941586,2673.0,False,125.73364582599132,121.40860216624463,2389.0,False,False
2670,69.88683086105361,17072.0,False,50.43600245568699,68.91428944078528,17347.0,False,False
2671,118.04783591459288,3413.0,False,91.06380283687292,116.69863426070687,3524.0,False,False
2672,117.82892193100164,3455.0,False,90.77689652901036,116.47632066090208,3579.0,False,False
2673,102.11397260478444,8435.0,False,85.26413527307753,101.27148073819907,8691.0,False,False
2674,114.55036416004266,4302.0,False,123.12814551642253,114.97925322786165,3967.0,False,False
2675,88.49576604086859,13090.0,False,82.73910371840662,88.20793292474548,13366.0,False,False
2676,88.40048815181268,13116.0,False,79.59135360626068,87.96003142453509,13442.0,False,False
2677,110.47708202977859,5546.0,False,98.92282759398027,109.89936930798866,5550.0,False,False
2678,88.63237462308099,13052.0,False,79.10941147780278,88.15622646581707,13379.0,False,False
2679,120.51474024674017,2813.0,False,118.66279101377461,120.42214278509189,2595.0,False,False
2680,94.24777992217602,11234.0,False,99.1920033532671,94.49499109373058,11237.0,False,False
2681,110.99982443160548,5392.0,False,99.74195821503824,110.4369311207771,5371.0,False,False
2682,114.71667171238569,4259.0,False,92.06918085545969,113.58429716953938,4362.0,False,False
2683,84.69095182135038,14230.0,False,89.46507504909096,84.92965798273741,14354.0,False,False
2684,137.1784127917287,559.0,False,115.48371156008064,136.09367773014628,509.0,False,False
2685,73.93622969365533,16531.0,False,106.09540226922957,75.54418832243404,16474.0,False,False
2686,98.54185902079006,9746.0,False,111.61689107806076,99.19561062365358,9491.0,False,False
2687,128.85086336259744,1344.0,False,126.0075572428112,128.7086980566081,1203.0,False,False
2688,119.98775334729828,2953.0,False,90.79190423743188,118.52796089180497,3047.0,False,False
2689,107.83778942251577,6403.0,False,106.04590556436604,107.74819522960829,6300.0,False,False
2690,71.68169693155023,16847.0,False,85.0797726708425,72.35160071851485,16942.0,False,False
2691,61.47435706857607,17826.0,False,95.29524276629687,63.16540135346211,17839.0,False,False
2692,76.11632525299936,16137.0,False,65.48341556719923,75.58467976870935,16464.0,False,False
2693,77.19609781924515,15943.0,False,87.06252817552947,77.68941933705936,16084.0,False,False
2694,99.66184341586712,9313.0,False,70.07494619578159,98.18249855486285,9896.0,False,False
2695,121.91551296719743,2509.0,False,47.14263995878181,118.17686931677665,3154.0,False,False
2696,92.33447313243016,11881.0,False,113.71141517530197,93.40332023457374,11635.0,False,False
2697,97.66084172483173,10069.0,False,55.256770022076665,95.54063813969397,10839.0,False,False
2698,99.55617841801954,9357.0,False,65.7064222588119,97.86369061005915,10020.0,False,False
2699,63.35782971730579,17691.0,False,117.39780195233328,66.05982832905717,17615.0,False,False
2700,90.27276952069218,12547.0,False,74.27842966405059,89.47305252786009,12956.0,False,False
2701,117.32559907910573,3586.0,False,110.05357084486837,116.96199766739386,3462.0,False,False
